IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,EUR,Europe,Country,ARM,Armenia,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,18.1,,,9.2,,31.5,18.1 [9.2-31.5],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,AMR,Americas,Country,KNA,Saint Kitts and Nevis,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,18.2,,,5.8,,39.7,18.2 [5.8-39.7],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,EUR,Europe,Country,ISR,Israel,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,18.3,,,7.5,,39.5,18.3 [7.5-39.5],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,EUR,Europe,Country,CYP,Cyprus,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,18.5,,,7.7,,39.1,18.5 [7.7-39.1],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,WPR,Western Pacific,Country,CHN,China,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,18.5,,,9.7,,31.7,18.5 [9.7-31.7],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,EUR,Europe,Country,MLT,Malta,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,19,,,7.7,,40.4,19.0 [7.7-40.4],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,AMR,Americas,Country,LCA,Saint Lucia,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,19.1,,,6.2,,41.3,19.1 [6.2-41.3],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,AMR,Americas,Country,BRA,Brazil,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,19.1,,,6.7,,38,19.1 [6.7-38.0],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,EUR,Europe,Country,ESP,Spain,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,19.2,,,7.8,,40.1,19.2 [7.8-40.1],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,EUR,Europe,Country,ITA,Italy,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,19.2,,,7.9,,41,19.2 [7.9-41.0],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,AMR,Americas,Country,CHL,Chile,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,19.4,,,5.7,,41.6,19.4 [5.7-41.6],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,19.4,,,6.7,,39.7,19.4 [6.7-39.7],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,19.4,,,6.9,,40.2,19.4 [6.9-40.2],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,EUR,Europe,Country,PRT,Portugal,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,19.4,,,7.7,,40.8,19.4 [7.7-40.8],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,AMR,Americas,Country,BRB,Barbados,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,19.5,,,6.4,,40.7,19.5 [6.4-40.7],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,AMR,Americas,Country,MEX,Mexico,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,20.2,,,10.2,,33,20.2 [10.2-33.0],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,EUR,Europe,Country,GRC,Greece,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,20.3,,,8.3,,41.8,20.3 [8.3-41.8],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,AMR,Americas,Country,ARG,Argentina,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,20.6,,,6.1,,43.1,20.6 [6.1-43.1],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,EUR,Europe,Country,MNE,Montenegro,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,20.6,,,6.3,,42.1,20.6 [6.3-42.1],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,AMR,Americas,Country,BLZ,Belize,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,21.2,,,9,,37.6,21.2 [9.0-37.6],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,21.4,,,7,,43.2,21.4 [7.0-43.2],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,EUR,Europe,Country,LTU,Lithuania,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,21.6,,,7.1,,44,21.6 [7.1-44.0],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,AMR,Americas,Country,HND,Honduras,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,21.7,,,11.3,,35.3,21.7 [11.3-35.3],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,AMR,Americas,Country,COL,Colombia,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,21.8,,,8.6,,38.7,21.8 [8.6-38.7],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,AMR,Americas,Country,CUB,Cuba,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,22.1,,,7.8,,43.3,22.1 [7.8-43.3],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,AMR,Americas,Country,ECU,Ecuador,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,22.3,,,9.1,,40.7,22.3 [9.1-40.7],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,EUR,Europe,Country,HUN,Hungary,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,22.5,,,7.5,,44.5,22.5 [7.5-44.5],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,AMR,Americas,Country,GRD,Grenada,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,22.5,,,8,,44.4,22.5 [8.0-44.4],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,AMR,Americas,Country,PAN,Panama,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,22.6,,,11.4,,37.5,22.6 [11.4-37.5],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,EUR,Europe,Country,CZE,Czechia,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,22.7,,,7.9,,44.4,22.7 [7.9-44.4],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,22.7,,,8.8,,42.1,22.7 [8.8-42.1],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,AMR,Americas,Country,JAM,Jamaica,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,22.8,,,8.5,,43.3,22.8 [8.5-43.3],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,EUR,Europe,Country,SVN,Slovenia,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,22.9,,,7.8,,44.7,22.9 [7.8-44.7],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,EUR,Europe,Country,LVA,Latvia,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,23.2,,,8,,45.1,23.2 [8.0-45.1],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,EUR,Europe,Country,HRV,Croatia,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,23.2,,,8,,45.6,23.2 [8.0-45.6],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,EUR,Europe,Country,UKR,Ukraine,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,23.2,,,8.2,,44.1,23.2 [8.2-44.1],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,EUR,Europe,Country,EST,Estonia,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,23.3,,,7.6,,45.3,23.3 [7.6-45.3],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,EUR,Europe,Country,RUS,Russian Federation,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,23.4,,,7.9,,45.1,23.4 [7.9-45.1],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,AMR,Americas,Country,DMA,Dominica,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,23.4,,,9.3,,42.7,23.4 [9.3-42.7],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,WPR,Western Pacific,Country,JPN,Japan,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,23.4,,,9.6,,58.6,23.4 [9.6-58.6],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,AFR,Africa,Country,RWA,Rwanda,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,23.5,,,16.3,,31.5,23.5 [16.3-31.5],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,23.7,,,8.3,,44.1,23.7 [8.3-44.1],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,23.7,,,8.6,,44.5,23.7 [8.6-44.5],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,23.8,,,12.7,,37.3,23.8 [12.7-37.3],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,AMR,Americas,Country,NIC,Nicaragua,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,23.9,,,10.2,,41,23.9 [10.2-41.0],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,EUR,Europe,Country,BLR,Belarus,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,23.9,,,7.9,,46.4,23.9 [7.9-46.4],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,AMR,Americas,Country,SUR,Suriname,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,24.2,,,8.9,,44.4,24.2 [8.9-44.4],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,EUR,Europe,Country,SVK,Slovakia,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,24.4,,,8.4,,46.3,24.4 [8.4-46.3],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,EUR,Europe,Country,ALB,Albania,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,24.5,,,15.2,,35.3,24.5 [15.2-35.3],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,WPR,Western Pacific,Country,MNG,Mongolia,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,24.9,,,14.2,,37.8,24.9 [14.2-37.8],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,EUR,Europe,Country,SRB,Serbia,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,25.1,,,9,,45.3,25.1 [9.0-45.3],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,EUR,Europe,Country,ROU,Romania,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,25.3,,,8.6,,47,25.3 [8.6-47.0],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,AMR,Americas,Country,PRY,Paraguay,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,25.4,,,9.2,,46.4,25.4 [9.2-46.4],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,WPR,Western Pacific,Country,PHL,Philippines,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,25.5,,,19.4,,32.6,25.5 [19.4-32.6],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,AMR,Americas,Country,URY,Uruguay,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,25.5,,,8.2,,48.9,25.5 [8.2-48.9],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,EUR,Europe,Country,MKD,North Macedonia,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,25.7,,,9.6,,44.9,25.7 [9.6-44.9],,,EN,2021-04-18T23:00:00.000Z
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),text,EUR,Europe,Country,BGR,Bulgaria,Year,2019,true,Sex,Female,SEX_FMLE,,,,,,,,,,25.8,,,9.2,,46.9,25.8 [9.2-46.9],,,EN,2021-04-18T23:00:00.000Z
